actual	predicted	count	x	y	strategy	metric	direction	threshold
TASK01_CON07	TASK01_CON07	44	1	1	svi	pearson	pos	10
TASK01_CON07	TASK01_CON08	1	1	2	svi	pearson	pos	10
TASK01_CON07	TASK01_CON09	0	1	3	svi	pearson	pos	10
TASK01_CON07	TASK02_CON25	1	1	4	svi	pearson	pos	10
TASK01_CON07	TASK02_CON26	13	1	5	svi	pearson	pos	10
TASK01_CON07	TASK02_CON27	0	1	6	svi	pearson	pos	10
TASK01_CON07	TASK03_CON19	0	1	7	svi	pearson	pos	10
TASK01_CON07	TASK03_CON20	0	1	8	svi	pearson	pos	10
TASK01_CON07	TASK03_CON22	0	1	9	svi	pearson	pos	10
TASK01_CON07	TASK04_CON61	1	1	10	svi	pearson	pos	10
TASK01_CON07	TASK04_CON62	3	1	11	svi	pearson	pos	10
TASK01_CON07	TASK04_CON63	2	1	12	svi	pearson	pos	10
TASK01_CON07	TASK04_CON64	4	1	13	svi	pearson	pos	10
TASK01_CON07	TASK04_CON65	5	1	14	svi	pearson	pos	10
TASK01_CON07	TASK04_CON66	22	1	15	svi	pearson	pos	10
TASK01_CON07	TASK04_CON67	0	1	16	svi	pearson	pos	10
TASK01_CON07	TASK04_CON68	0	1	17	svi	pearson	pos	10
TASK01_CON07	TASK04_CON69	4	1	18	svi	pearson	pos	10
TASK01_CON07	TASK04_CON70	1	1	19	svi	pearson	pos	10
TASK01_CON07	TASK04_CON71	11	1	20	svi	pearson	pos	10
TASK01_CON07	TASK04_CON72	1	1	21	svi	pearson	pos	10
TASK01_CON07	TASK04_CON73	39	1	22	svi	pearson	pos	10
TASK01_CON07	TASK05_CON13	93	1	23	svi	pearson	pos	10
TASK01_CON07	TASK05_CON14	85	1	24	svi	pearson	pos	10
TASK01_CON07	TASK05_CON15	0	1	25	svi	pearson	pos	10
TASK01_CON07	TASK06_CON01	6	1	26	svi	pearson	pos	10
TASK01_CON07	TASK06_CON02	25	1	27	svi	pearson	pos	10
TASK01_CON07	TASK06_CON06	0	1	28	svi	pearson	pos	10
TASK01_CON07	TASK07_CON31	1	1	29	svi	pearson	pos	10
TASK01_CON07	TASK07_CON32	1	1	30	svi	pearson	pos	10
TASK01_CON07	TASK07_CON33	21	1	31	svi	pearson	pos	10
TASK01_CON07	TASK07_CON34	0	1	32	svi	pearson	pos	10
TASK01_CON07	TASK07_CON35	2	1	33	svi	pearson	pos	10
TASK01_CON07	TASK07_CON36	0	1	34	svi	pearson	pos	10
TASK01_CON07	TASK07_CON37	12	1	35	svi	pearson	pos	10
TASK01_CON07	TASK07_CON38	3	1	36	svi	pearson	pos	10
TASK01_CON07	TASK07_CON39	22	1	37	svi	pearson	pos	10
TASK01_CON07	TASK07_CON40	31	1	38	svi	pearson	pos	10
TASK01_CON07	TASK07_CON41	0	1	39	svi	pearson	pos	10
TASK01_CON07	TASK07_CON45	2	1	40	svi	pearson	pos	10
TASK01_CON07	TASK07_CON46	2	1	41	svi	pearson	pos	10
TASK01_CON07	TASK07_CON47	33	1	42	svi	pearson	pos	10
TASK01_CON07	TASK07_CON48	9	1	43	svi	pearson	pos	10
TASK01_CON07	TASK07_CON49	0	1	44	svi	pearson	pos	10
TASK01_CON07	TASK07_CON50	0	1	45	svi	pearson	pos	10
TASK01_CON07	TASK07_CON51	0	1	46	svi	pearson	pos	10
TASK01_CON07	TASK07_CON52	0	1	47	svi	pearson	pos	10
TASK01_CON08	TASK01_CON07	44	2	1	svi	pearson	pos	10
TASK01_CON08	TASK01_CON08	1	2	2	svi	pearson	pos	10
TASK01_CON08	TASK01_CON09	0	2	3	svi	pearson	pos	10
TASK01_CON08	TASK02_CON25	1	2	4	svi	pearson	pos	10
TASK01_CON08	TASK02_CON26	14	2	5	svi	pearson	pos	10
TASK01_CON08	TASK02_CON27	0	2	6	svi	pearson	pos	10
TASK01_CON08	TASK03_CON19	0	2	7	svi	pearson	pos	10
TASK01_CON08	TASK03_CON20	0	2	8	svi	pearson	pos	10
TASK01_CON08	TASK03_CON22	0	2	9	svi	pearson	pos	10
TASK01_CON08	TASK04_CON61	1	2	10	svi	pearson	pos	10
TASK01_CON08	TASK04_CON62	3	2	11	svi	pearson	pos	10
TASK01_CON08	TASK04_CON63	2	2	12	svi	pearson	pos	10
TASK01_CON08	TASK04_CON64	7	2	13	svi	pearson	pos	10
TASK01_CON08	TASK04_CON65	7	2	14	svi	pearson	pos	10
TASK01_CON08	TASK04_CON66	19	2	15	svi	pearson	pos	10
TASK01_CON08	TASK04_CON67	0	2	16	svi	pearson	pos	10
TASK01_CON08	TASK04_CON68	0	2	17	svi	pearson	pos	10
TASK01_CON08	TASK04_CON69	6	2	18	svi	pearson	pos	10
TASK01_CON08	TASK04_CON70	1	2	19	svi	pearson	pos	10
TASK01_CON08	TASK04_CON71	12	2	20	svi	pearson	pos	10
TASK01_CON08	TASK04_CON72	2	2	21	svi	pearson	pos	10
TASK01_CON08	TASK04_CON73	37	2	22	svi	pearson	pos	10
TASK01_CON08	TASK05_CON13	99	2	23	svi	pearson	pos	10
TASK01_CON08	TASK05_CON14	89	2	24	svi	pearson	pos	10
TASK01_CON08	TASK05_CON15	0	2	25	svi	pearson	pos	10
TASK01_CON08	TASK06_CON01	7	2	26	svi	pearson	pos	10
TASK01_CON08	TASK06_CON02	25	2	27	svi	pearson	pos	10
TASK01_CON08	TASK06_CON06	0	2	28	svi	pearson	pos	10
TASK01_CON08	TASK07_CON31	1	2	29	svi	pearson	pos	10
TASK01_CON08	TASK07_CON32	2	2	30	svi	pearson	pos	10
TASK01_CON08	TASK07_CON33	19	2	31	svi	pearson	pos	10
TASK01_CON08	TASK07_CON34	0	2	32	svi	pearson	pos	10
TASK01_CON08	TASK07_CON35	1	2	33	svi	pearson	pos	10
TASK01_CON08	TASK07_CON36	1	2	34	svi	pearson	pos	10
TASK01_CON08	TASK07_CON37	12	2	35	svi	pearson	pos	10
TASK01_CON08	TASK07_CON38	4	2	36	svi	pearson	pos	10
TASK01_CON08	TASK07_CON39	17	2	37	svi	pearson	pos	10
TASK01_CON08	TASK07_CON40	27	2	38	svi	pearson	pos	10
TASK01_CON08	TASK07_CON41	0	2	39	svi	pearson	pos	10
TASK01_CON08	TASK07_CON45	1	2	40	svi	pearson	pos	10
TASK01_CON08	TASK07_CON46	0	2	41	svi	pearson	pos	10
TASK01_CON08	TASK07_CON47	29	2	42	svi	pearson	pos	10
TASK01_CON08	TASK07_CON48	9	2	43	svi	pearson	pos	10
TASK01_CON08	TASK07_CON49	0	2	44	svi	pearson	pos	10
TASK01_CON08	TASK07_CON50	0	2	45	svi	pearson	pos	10
TASK01_CON08	TASK07_CON51	0	2	46	svi	pearson	pos	10
TASK01_CON08	TASK07_CON52	0	2	47	svi	pearson	pos	10
TASK01_CON09	TASK01_CON07	45	3	1	svi	pearson	pos	10
TASK01_CON09	TASK01_CON08	0	3	2	svi	pearson	pos	10
TASK01_CON09	TASK01_CON09	1	3	3	svi	pearson	pos	10
TASK01_CON09	TASK02_CON25	2	3	4	svi	pearson	pos	10
TASK01_CON09	TASK02_CON26	7	3	5	svi	pearson	pos	10
TASK01_CON09	TASK02_CON27	0	3	6	svi	pearson	pos	10
TASK01_CON09	TASK03_CON19	0	3	7	svi	pearson	pos	10
TASK01_CON09	TASK03_CON20	0	3	8	svi	pearson	pos	10
TASK01_CON09	TASK03_CON22	0	3	9	svi	pearson	pos	10
TASK01_CON09	TASK04_CON61	0	3	10	svi	pearson	pos	10
TASK01_CON09	TASK04_CON62	3	3	11	svi	pearson	pos	10
TASK01_CON09	TASK04_CON63	2	3	12	svi	pearson	pos	10
TASK01_CON09	TASK04_CON64	4	3	13	svi	pearson	pos	10
TASK01_CON09	TASK04_CON65	0	3	14	svi	pearson	pos	10
TASK01_CON09	TASK04_CON66	21	3	15	svi	pearson	pos	10
TASK01_CON09	TASK04_CON67	0	3	16	svi	pearson	pos	10
TASK01_CON09	TASK04_CON68	3	3	17	svi	pearson	pos	10
TASK01_CON09	TASK04_CON69	4	3	18	svi	pearson	pos	10
TASK01_CON09	TASK04_CON70	3	3	19	svi	pearson	pos	10
TASK01_CON09	TASK04_CON71	18	3	20	svi	pearson	pos	10
TASK01_CON09	TASK04_CON72	0	3	21	svi	pearson	pos	10
TASK01_CON09	TASK04_CON73	82	3	22	svi	pearson	pos	10
TASK01_CON09	TASK05_CON13	69	3	23	svi	pearson	pos	10
TASK01_CON09	TASK05_CON14	61	3	24	svi	pearson	pos	10
TASK01_CON09	TASK05_CON15	0	3	25	svi	pearson	pos	10
TASK01_CON09	TASK06_CON01	4	3	26	svi	pearson	pos	10
TASK01_CON09	TASK06_CON02	17	3	27	svi	pearson	pos	10
TASK01_CON09	TASK06_CON06	0	3	28	svi	pearson	pos	10
TASK01_CON09	TASK07_CON31	1	3	29	svi	pearson	pos	10
TASK01_CON09	TASK07_CON32	1	3	30	svi	pearson	pos	10
TASK01_CON09	TASK07_CON33	25	3	31	svi	pearson	pos	10
TASK01_CON09	TASK07_CON34	1	3	32	svi	pearson	pos	10
TASK01_CON09	TASK07_CON35	1	3	33	svi	pearson	pos	10
TASK01_CON09	TASK07_CON36	1	3	34	svi	pearson	pos	10
TASK01_CON09	TASK07_CON37	19	3	35	svi	pearson	pos	10
TASK01_CON09	TASK07_CON38	5	3	36	svi	pearson	pos	10
TASK01_CON09	TASK07_CON39	29	3	37	svi	pearson	pos	10
TASK01_CON09	TASK07_CON40	31	3	38	svi	pearson	pos	10
TASK01_CON09	TASK07_CON41	0	3	39	svi	pearson	pos	10
TASK01_CON09	TASK07_CON45	0	3	40	svi	pearson	pos	10
TASK01_CON09	TASK07_CON46	2	3	41	svi	pearson	pos	10
TASK01_CON09	TASK07_CON47	32	3	42	svi	pearson	pos	10
TASK01_CON09	TASK07_CON48	6	3	43	svi	pearson	pos	10
TASK01_CON09	TASK07_CON49	0	3	44	svi	pearson	pos	10
TASK01_CON09	TASK07_CON50	0	3	45	svi	pearson	pos	10
TASK01_CON09	TASK07_CON51	0	3	46	svi	pearson	pos	10
TASK01_CON09	TASK07_CON52	0	3	47	svi	pearson	pos	10
TASK02_CON25	TASK01_CON07	44	4	1	svi	pearson	pos	10
TASK02_CON25	TASK01_CON08	1	4	2	svi	pearson	pos	10
